id,degree_centrality,weighted_degree,betweenness_centrality,eigenvector_centrality,community
I124261006,0.002615062761506276,10.0,0.0,0.0011914932282989512,1
I124261462,0.0010460251046025104,4.0,0.0,4.900846686250047e-24,33
I124357947,0.0010460251046025104,4.0,0.0,0.0006824756667308738,14
I124386471,0.0007845188284518827,3.0,0.0,0.00018898323131254566,12
I124601658,0.0010460251046025104,4.0,0.0,4.900846686250047e-24,65
I124633538,0.0005230125523012552,2.0,0.0,3.2746396515568034e-05,3
I125467818,0.0,0.0,0.0,3.211818884300829e-35,66
I125485651,0.0010460251046025104,4.0,0.0,7.549212454253484e-08,23
I125680101,0.003661087866108786,17.0,4.791659598313227e-06,0.001814736202082875,81
I125749732,0.006014644351464434,24.0,5.096054819048327e-06,0.009377762805396136,1
I125768316,0.001307531380753138,6.0,0.0,0.00013286343707609907,81
I125839683,0.02170502092050209,102.0,0.005631262886878674,0.05005618049535256,3
I125904092,0.002615062761506276,10.0,0.0004885621023957913,0.002547902319719264,3
I12607205,0.0007845188284518827,3.0,0.0,7.957976482176832e-07,14
I12615008,0.0010460251046025104,4.0,0.0,0.0015624507753011884,12
I126193024,0.0020920502092050207,8.0,0.0,5.175429365501405e-05,13
I126231945,0.004445606694560669,21.0,0.0018656174068403181,0.008316884055893335,3
I126307644,0.003661087866108786,14.0,4.840226026790064e-05,0.0013699972954641449,0
I126345244,0.0010460251046025104,4.0,0.0,0.0007324862337895444,3
I126427551,0.0010460251046025104,4.0,0.0,1.6622288689729444e-05,81
I12649496,0.002615062761506276,10.0,0.0009572032632262116,1.2625520741497856e-05,23
I126520041,0.023274058577405856,125.0,0.010500379576124718,0.07386133170874239,3
I126527374,0.0010460251046025104,4.0,0.0,5.164993223831412e-06,9
I126744593,0.001830543933054393,7.0,1.3680684077982086e-06,1.2998437930446317e-22,67
I126924076,0.0010460251046025104,4.0,2.7361368155964175e-07,0.0010501729769173116,3
I12708293,0.005753138075313807,22.0,0.00012649226439626426,0.002845723052390583,0
I127108677,0.0002615062761506276,1.0,0.0,2.1048976240153915e-30,68
I127362389,0.0007845188284518827,3.0,0.0,0.00015654083888079097,3
I127845322,0.0010460251046025104,4.0,0.0,0.00017701899916084906,81
I1279696364,0.0002615062761506276,1.0,0.0,2.1048976240153915e-30,69
I1280536761,0.0,0.0,0.0,3.211818884300829e-35,70
I1280581677,0.002353556485355648,9.0,0.0,0.002404216596961719,0
I1280640908,0.0,0.0,0.0,3.211818884300829e-35,71
I1281504905,0.003138075313807531,13.0,0.0,0.003773844396689718,0
I1281802846,0.0015690376569037654,6.0,0.0009018306944205791,5.427751451286476e-07,23
I1282105669,0.0020920502092050207,8.0,0.00045105215405106944,0.005824247988719738,3
I1282311441,0.0010460251046025104,5.0,2.5607960479969458e-05,0.00013291628167300573,23
