id,degree_centrality,weighted_degree,betweenness_centrality,eigenvector_centrality,community
A5002727480,0.0006875214850464077,12.0,0.0,3.9041970224458837e-19,238
A5002734392,0.00017188037126160193,3.0,0.0,2.3857845854521663e-28,239
A5002735305,0.00022917382834880258,4.0,0.0,1.32437648928239e-26,240
A5002740588,0.0005156411137848059,9.0,0.0,3.471773504064428e-21,241
A5002745497,0.00017188037126160193,3.0,0.0,2.3857845854521663e-28,242
A5002747297,0.0002864672854360032,5.0,0.0,3.52593166635338e-25,243
A5002753099,0.0015469233413544173,60.0,5.157002028942752e-06,2.4758704510255427e-12,244
A5002757875,0.00017188037126160193,3.0,0.0,2.3857845854521663e-28,245
A5002759219,0.0006875214850464077,12.0,0.0,7.98672408736505e-09,1
A5002784136,0.0005156411137848059,9.0,0.0,4.3371674019498913e-07,144
A5002795838,0.0005156411137848059,9.0,0.0002569961769797501,2.6670203700027977e-11,14
A5002802283,0.0002864672854360032,5.0,0.0,3.52593166635338e-25,246
A5002809420,0.0004010541996104045,7.0,0.0,1.0208186871015271e-11,247
A5002810652,0.0005729345708720064,10.0,0.0,7.428877699546203e-13,190
A5002832266,0.0009166953133952103,16.0,0.0,1.0799384952690474e-10,166
A5002843568,0.00011458691417440129,2.0,0.0,2.6267799752194935e-11,3
A5002845598,0.00034376074252320387,6.0,0.0,5.653483182883726e-24,6
A5002847471,0.0008594018563080096,15.0,0.0,1.8351136400187102e-07,19
A5002866197,0.00045834765669760516,12.0,0.0,1.4171449248961426e-11,247
A5002867134,0.0010312822275696117,18.0,0.0,3.6150657581272277e-16,43
A5002872664,0.0002864672854360032,5.0,0.0,1.3086359551829407e-10,49
A5002878202,0.00045834765669760516,12.0,0.0,5.906643208956371e-20,248
A5002883390,0.00034376074252320387,11.0,0.0,7.675665872682399e-16,17
A5002889383,0.00022917382834880258,4.0,0.0,1.32437648928239e-26,249
A5002891215,0.0002864672854360032,5.0,0.0,3.52593166635338e-25,250
A5002895445,0.00017188037126160193,3.0,0.0,2.3857845854521663e-28,251
A5002896092,5.7293457087200645e-05,1.0,0.0,9.101045934494653e-34,252
A5002903773,0.00034376074252320387,6.0,0.0,5.653483182883726e-24,253
A5002919489,0.0018333906267904206,32.0,0.0,7.478289992503616e-12,63
A5002932353,0.0002864672854360032,5.0,0.0,3.9856968867756405e-25,254
